Symbol,Open,High,Low,Close
IBM,137.3900,137.4600,137.3800,137.3870
IBM,137.3100,137.3900,137.3100,137.3770
IBM,137.3500,137.3500,137.2300,137.3100
IBM,137.3300,137.3900,137.3300,137.3500
IBM,137.3600,137.4200,137.3100,137.3450
IBM,137.4100,137.4500,137.3700,137.4000
IBM,137.4600,137.4600,137.3900,137.4000
IBM,137.3900,137.4900,137.3800,137.4900
IBM,137.5200,137.5200,137.3700,137.3900
IBM,137.4900,137.5200,137.4600,137.5200
IBM,137.4500,137.4900,137.4300,137.4800
IBM,137.5500,137.5600,137.4600,137.4600
IBM,137.5600,137.5600,137.5100,137.5400
IBM,137.5500,137.6250,137.5100,137.5500
IBM,137.6000,137.6400,137.5400,137.5550
IBM,137.5200,137.5900,137.5200,137.5800
IBM,137.6200,137.6200,137.5300,137.5500
IBM,137.6100,137.6900,137.6000,137.6500
IBM,137.5600,137.6000,137.5500,137.5950
IBM,137.5830,137.6100,137.5500,137.5630
IBM,137.6100,137.6400,137.5300,137.6000
IBM,137.6650,137.6950,137.6000,137.6300
IBM,137.7000,137.7100,137.6600,137.6600
IBM,137.6270,137.7000,137.6270,137.6800
IBM,137.6200,137.6600,137.6200,137.6350
IBM,137.5800,137.6600,137.5800,137.6000
IBM,137.6300,137.6550,137.5700,137.6000
IBM,137.6500,137.7100,137.6400,137.6400
IBM,137.6500,137.6500,137.5900,137.6200
IBM,137.7600,137.7600,137.6300,137.6450
IBM,137.7800,137.8600,137.7600,137.7900
IBM,137.7200,137.7980,137.7150,137.7600
IBM,137.7150,137.7500,137.6900,137.7300
IBM,137.6500,137.7400,137.5600,137.7200
IBM,137.7400,137.7440,137.6400,137.6500
IBM,137.6900,137.7300,137.6100,137.7100
IBM,137.7500,137.7500,137.6700,137.6900
IBM,137.7100,137.7900,137.7100,137.7800
IBM,137.7400,137.7800,137.7200,137.7200
IBM,137.7100,137.7500,137.6600,137.7400
IBM,137.8500,137.8500,137.7000,137.7000
IBM,137.8700,137.9250,137.8500,137.8600
IBM,137.9650,137.9650,137.8700,137.8700
IBM,138.0000,138.0400,137.9640,137.9700
IBM,137.9600,138.0700,137.9600,138.0100
IBM,138.0500,138.0650,137.9200,137.9600
IBM,138.1700,138.1900,138.0500,138.0600
IBM,138.1900,138.1900,138.1400,138.1800
IBM,138.1900,138.2000,138.1400,138.1800
IBM,138.1800,138.2300,138.1600,138.1900
IBM,138.0500,138.1900,138.0400,138.1800
IBM,138.0200,138.0700,138.0100,138.0400
IBM,138.0700,138.1000,138.0100,138.0150
IBM,138.1300,138.1400,138.0600,138.0700
IBM,138.2100,138.2100,138.1200,138.1200
IBM,138.2700,138.2800,138.1800,138.2000
IBM,138.2900,138.3200,138.2650,138.2800
IBM,138.2000,138.3300,138.1800,138.2900
IBM,138.2500,138.2800,138.1700,138.2000
IBM,138.1600,138.2600,138.1200,138.2600
IBM,138.2000,138.2000,138.1200,138.1850
IBM,138.2300,138.2600,138.1700,138.2000
IBM,138.2700,138.3100,138.2250,138.2350
IBM,138.2500,138.2900,138.2400,138.2700
IBM,138.2600,138.3650,138.2400,138.2600
IBM,138.4000,138.4000,138.2500,138.2500
IBM,138.3400,138.4200,138.3200,138.4000
IBM,138.4050,138.4100,138.3200,138.3400
IBM,138.3900,138.4500,138.3800,138.4200
IBM,138.3300,138.4100,138.3200,138.3800
IBM,138.4800,138.4800,138.3200,138.3390
IBM,138.3950,138.4900,138.3700,138.4900
IBM,138.4300,138.4600,138.4000,138.4000
IBM,138.2200,138.4200,138.2200,138.4200
IBM,138.2800,138.2800,138.2000,138.2250
IBM,138.2900,138.2900,138.2200,138.2700
IBM,138.1850,138.2900,138.1600,138.2900
IBM,138.1950,138.2000,138.1800,138.1850
IBM,138.2270,138.2500,138.1800,138.1950
IBM,138.1700,138.2220,138.1600,138.2200
IBM,138.1600,138.2200,138.1590,138.1590
IBM,138.0700,138.1600,138.0300,138.1500
IBM,138.1100,138.1100,138.0400,138.0700
IBM,138.0500,138.1400,138.0200,138.1150
IBM,138.0000,138.0600,137.9800,138.0600
IBM,137.9800,138.0100,137.9600,137.9800
IBM,138.0600,138.0800,137.9900,137.9900
IBM,138.0900,138.1300,138.0700,138.0800
IBM,138.1400,138.1600,138.0730,138.1000
IBM,138.0300,138.1500,138.0200,138.1500
IBM,137.9200,138.0600,137.9000,138.0600
IBM,137.9000,137.9300,137.8850,137.9200
IBM,137.9000,137.9200,137.8700,137.9050
IBM,137.8900,137.9250,137.8800,137.9200
IBM,137.8250,137.9000,137.7800,137.9000
IBM,137.7700,137.8500,137.7500,137.8500
IBM,137.8700,137.8700,137.7700,137.7700
IBM,137.7200,137.8700,137.7200,137.8500
IBM,137.6500,137.7200,137.6500,137.7200
IBM,137.6350,137.6700,137.6200,137.6600
IBM,137.5800,137.6400,137.5800,137.6400
IBM,137.5600,137.6200,137.5500,137.5800
IBM,137.5600,137.5800,137.5350,137.5800
IBM,137.5400,137.5900,137.5100,137.5650
IBM,137.6000,137.6080,137.5200,137.5500
IBM,137.4900,137.6200,137.4800,137.6200
IBM,137.4600,137.4900,137.4300,137.4800
IBM,137.3600,137.4710,137.3600,137.4650
IBM,137.4000,137.4600,137.3750,137.3750
IBM,137.3400,137.4000,137.3300,137.4000
IBM,137.4800,137.4900,137.3250,137.3250
IBM,137.5100,137.5400,137.4900,137.4900
IBM,137.4700,137.5500,137.4700,137.5050
IBM,137.3200,137.4650,137.3200,137.4550
IBM,137.3400,137.3550,137.3000,137.3500
IBM,137.3600,137.3800,137.3200,137.3700
IBM,137.3500,137.3800,137.3300,137.3400
IBM,137.3100,137.3700,137.3000,137.3250
IBM,137.2950,137.3100,137.2600,137.3100
IBM,137.3000,137.3200,137.2800,137.2900
IBM,137.2500,137.3100,137.2500,137.3100
IBM,137.3100,137.3300,137.2600,137.2750
IBM,137.2200,137.3300,137.2000,137.3150
IBM,137.2800,137.3200,137.2200,137.2250
IBM,137.2000,137.2700,137.1600,137.2700
IBM,137.2600,137.3000,137.2000,137.2250
IBM,137.2550,137.3000,137.2550,137.2600
IBM,137.2850,137.2900,137.2100,137.2600
IBM,137.3500,137.3500,137.2600,137.2900
IBM,137.3200,137.3400,137.2400,137.3400
IBM,137.3900,137.3900,137.3500,137.3500
IBM,137.3900,137.4700,137.3900,137.4050
IBM,137.4100,137.4100,137.3800,137.4000
IBM,137.3300,137.4300,137.3300,137.4060
IBM,137.3900,137.4400,137.2850,137.3400
IBM,137.5800,137.6000,137.4000,137.4100
IBM,137.8100,137.8200,137.5700,137.5800
IBM,137.9200,137.9400,137.8200,137.8400
IBM,137.9300,137.9400,137.9050,137.9050
IBM,138.0300,138.0300,137.9700,137.9700
IBM,138.0900,138.0900,137.9500,138.0300
IBM,138.0000,138.0400,138.0000,138.0250
IBM,137.9400,138.0350,137.9000,138.0200
IBM,138.0250,138.1000,137.9600,137.9600
IBM,137.9350,138.0200,137.9350,138.0200
IBM,137.9200,137.9700,137.8800,137.9400
IBM,137.8300,137.9200,137.8200,137.9000
IBM,137.7350,137.8100,137.6900,137.8000
IBM,137.6640,137.7500,137.6200,137.6900
IBM,137.4700,137.6600,137.4700,137.6600
IBM,137.5400,137.5500,137.4250,137.4950
IBM,137.7900,137.7900,137.5600,137.5600
IBM,137.8400,137.8700,137.7900,137.8200
IBM,137.8100,137.9200,137.7800,137.8500
IBM,138.0100,138.0100,137.8400,137.8400
IBM,138.0050,138.0750,137.9300,138.0100
IBM,138.1700,138.1830,138.0200,138.0250
IBM,138.2900,138.3200,138.1600,138.2200
IBM,138.0800,138.3150,138.0600,138.3000
IBM,138.1400,138.2110,138.0600,138.0600
IBM,138.2670,138.3400,138.1800,138.2200
IBM,138.1500,138.2300,138.0500,138.2300
IBM,138.2500,138.2850,138.1400,138.1400
IBM,138.2000,138.3900,138.2000,138.2900
IBM,138.2000,138.2000,138.0400,138.1500
IBM,137.9900,138.2200,137.9800,138.1700
IBM,137.5000,137.9200,137.5000,137.9200
IBM,137.8800,137.8800,137.5700,137.5700
IBM,137.8700,137.8800,137.8700,137.8800
IBM,137.9200,137.9200,137.9200,137.9200
IBM,137.9100,137.9100,137.9100,137.9100
IBM,137.9100,137.9100,137.9090,137.9090
IBM,137.9200,137.9200,137.9100,137.9100
IBM,137.9100,137.9100,137.9100,137.9100
IBM,137.8700,137.8700,137.8700,137.8700
IBM,137.9380,137.9380,137.9380,137.9380
IBM,137.8700,137.8700,137.8700,137.8700
IBM,137.9000,137.9000,137.9000,137.9000
IBM,137.8700,137.8700,137.8700,137.8700
IBM,137.8700,137.9200,137.8700,137.8700
IBM,137.8700,137.8700,137.8700,137.8700
IBM,137.9000,137.9000,137.9000,137.9000
IBM,137.9200,137.9200,137.8700,137.9000
IBM,137.9900,137.9900,137.9900,137.9900
IBM,137.8700,137.8700,137.8700,137.8700
IBM,137.9100,137.9200,137.9100,137.9200
IBM,137.8700,137.8800,137.8700,137.8800
IBM,137.8700,137.8700,137.8700,137.8700
IBM,137.8700,137.8700,136.5300,136.5300
IBM,137.8800,137.8800,137.8700,137.8700
IBM,137.8900,137.8900,137.8800,137.8800
IBM,137.9200,137.9200,137.8800,137.8800
IBM,137.9200,137.9200,137.9200,137.9200
IBM,137.9600,137.9600,137.9600,137.9600
IBM,137.9500,137.9500,137.9500,137.9500
IBM,137.8700,137.9900,137.8700,137.8700
IBM,137.9900,137.9900,137.8700,137.8700
IBM,137.8400,137.9000,137.8000,137.9000
IBM,137.8000,137.8000,137.8000,137.8000
IBM,137.8700,137.8700,137.6200,137.6200
IBM,137.9800,137.9800,137.9800,137.9800
IBM,137.8700,137.8700,137.8700,137.8700
IBM,137.7500,137.7500,137.7500,137.7500
IBM,137.8200,138.0000,137.7500,138.0000
IBM,137.7500,137.7500,137.7500,137.7500
IBM,137.6500,137.6500,137.6500,137.6500
IBM,137.8300,137.8300,137.8300,137.8300
IBM,137.8800,137.8800,137.8800,137.8800
IBM,137.8000,137.8000,137.8000,137.8000
IBM,137.6900,137.9000,137.5000,137.7900
IBM,138.0000,138.1450,137.5300,137.8100
IBM,137.6000,137.9000,137.6000,137.9000
IBM,137.5000,137.5000,137.5000,137.5000
IBM,137.7000,137.7000,137.5600,137.5600
IBM,137.8400,137.8400,137.8400,137.8400
IBM,137.7900,137.7900,137.6000,137.6000
IBM,137.8400,137.8400,137.8400,137.8400
IBM,137.5900,137.5900,137.5000,137.5000
IBM,137.7700,137.7700,137.5000,137.5000
IBM,137.7900,137.7900,137.7600,137.7600
IBM,137.9900,137.9900,137.7900,137.7900
IBM,137.9700,137.9700,137.9700,137.9700
IBM,137.9000,137.9000,137.9000,137.9000
IBM,137.8900,137.8900,137.8900,137.8900
IBM,137.8800,137.8800,137.8800,137.8800
IBM,137.8800,137.8800,137.8800,137.8800
IBM,137.7500,137.7500,137.7500,137.7500
IBM,137.7900,137.7900,137.7900,137.7900
IBM,137.8300,137.8300,137.8300,137.8300
IBM,137.7500,137.7500,137.7500,137.7500
IBM,137.7400,137.7500,137.7400,137.7500
IBM,137.7500,137.7500,137.7500,137.7500
IBM,137.7400,137.7400,137.7400,137.7400
IBM,137.8200,137.8200,137.8200,137.8200
IBM,137.7900,137.7900,137.7900,137.7900
IBM,137.8900,137.8900,137.8900,137.8900
IBM,137.8100,137.8100,137.6600,137.6600
IBM,138.0200,138.0200,137.5300,137.5300
IBM,137.6600,137.6600,137.6600,137.6600
IBM,137.7400,137.7400,137.7400,137.7400
IBM,137.7500,137.7500,137.7500,137.7500
IBM,137.7400,137.7400,137.7400,137.7400
IBM,137.5500,137.5500,137.5500,137.5500
IBM,137.5900,137.7900,137.5500,137.5500
IBM,137.7900,137.7900,137.7900,137.7900
IBM,137.9100,137.9100,137.9000,137.9000
IBM,137.9000,137.9000,137.9000,137.9000
IBM,137.7900,137.9100,137.7900,137.9100
IBM,137.5000,137.5000,137.5000,137.5000
IBM,138.4000,138.4000,138.4000,138.4000
IBM,137.9800,137.9800,137.9800,137.9800
IBM,137.8800,137.8800,137.8800,137.8800
IBM,137.7900,137.7900,137.7900,137.7900
IBM,138.4000,138.4000,137.7000,137.8800
IBM,137.9400,137.9400,137.9400,137.9400
IBM,138.3800,138.3800,138.3800,138.3800
IBM,138.3800,138.3800,138.3800,138.3800
IBM,137.5000,137.5000,137.5000,137.5000
IBM,137.5000,137.5000,137.5000,137.5000
IBM,137.6900,137.6900,137.5000,137.5000
IBM,137.7900,137.7900,137.6900,137.6900
IBM,138.3800,138.3800,138.3800,138.3800
IBM,137.7900,137.7900,137.7900,137.7900
IBM,137.7900,137.7900,137.7900,137.7900
IBM,137.7900,137.7900,137.7900,137.7900
IBM,137.7900,137.7900,137.7900,137.7900
IBM,137.7000,137.7000,137.7000,137.7000
IBM,137.5800,137.5800,137.5000,137.5000
IBM,137.6800,137.6800,137.6800,137.6800
IBM,137.7900,137.7900,137.7900,137.7900
IBM,137.8000,137.8000,137.7900,137.7900
IBM,137.8000,137.8000,137.8000,137.8000
IBM,137.8000,137.8000,137.7900,137.7900
IBM,138.4000,138.4000,137.9700,137.9700
IBM,137.7000,137.7300,137.7000,137.7000
IBM,137.7900,137.9900,137.7900,137.9800
IBM,137.9840,137.9840,137.9840,137.9840
IBM,137.7100,137.7100,137.7100,137.7100
IBM,137.7900,137.7900,137.7900,137.7900
IBM,137.7100,137.7100,137.7100,137.7100
IBM,137.7100,137.7100,137.7100,137.7100
IBM,137.7100,137.7100,137.7100,137.7100
IBM,137.5000,137.5000,137.5000,137.5000
IBM,137.9000,137.9000,137.9000,137.9000
IBM,137.7600,137.7600,137.7600,137.7600
IBM,137.7500,137.8000,137.7500,137.7500
IBM,138.4000,138.4000,137.7400,137.7400
IBM,138.1900,138.4000,138.1900,138.4000
IBM,138.4000,138.4000,138.4000,138.4000
IBM,137.5000,137.5000,137.5000,137.5000
IBM,137.8600,138.0700,137.7900,137.9100
IBM,137.9000,137.9000,137.9000,137.9000
IBM,137.9100,137.9100,137.9000,137.9000
IBM,137.8000,137.8000,137.8000,137.8000
IBM,137.8600,137.8600,137.8600,137.8600
IBM,137.8600,137.8600,137.8600,137.8600
IBM,137.7900,137.7900,137.7900,137.7900
IBM,137.7900,137.8500,137.7900,137.8500
IBM,137.9100,137.9100,137.9100,137.9100
IBM,137.9000,137.9000,137.9000,137.9000
IBM,137.9000,137.9000,137.9000,137.9000
IBM,137.9000,137.9000,137.9000,137.9000
IBM,137.9200,137.9200,137.9000,137.9000
IBM,137.7900,137.7900,137.7900,137.7900
IBM,137.7900,137.7900,137.7900,137.7900
IBM,137.7900,138.4000,137.7900,138.4000
IBM,137.7900,138.4000,137.7900,138.4000
IBM,137.2060,137.2060,137.2060,137.2060
IBM,137.7900,137.7900,137.7900,137.7900
IBM,138.0200,138.0200,137.8000,137.8000
IBM,137.7900,138.0200,137.7900,138.0200
IBM,137.7900,137.7900,137.7900,137.7900
IBM,137.7900,137.9900,137.7900,137.7900
IBM,137.8000,137.8000,137.7900,137.7900
IBM,137.9400,137.9700,137.7200,137.8000
IBM,137.8400,137.9360,137.8400,137.9350
IBM,137.9100,137.9100,137.8300,137.8600
IBM,137.9400,137.9700,137.9000,137.9000
IBM,137.8250,137.9700,137.8100,137.9400
IBM,137.8100,137.8700,137.7850,137.8300
IBM,137.9300,137.9700,137.8200,137.8200
IBM,137.8800,137.9300,137.8600,137.9300
IBM,137.8600,137.9000,137.8000,137.8700
IBM,137.8900,137.8900,137.8000,137.8600
IBM,137.9500,137.9660,137.9000,137.9000
IBM,137.9550,137.9600,137.9300,137.9600
IBM,137.9200,137.9800,137.8900,137.9600
IBM,137.8600,137.9400,137.8600,137.9300
IBM,137.8800,137.8800,137.8400,137.8700
IBM,137.8070,137.9000,137.8070,137.9000
IBM,137.7900,137.8200,137.7900,137.8000
IBM,137.8050,137.8050,137.7700,137.7900
IBM,137.7900,137.8200,137.7700,137.8000
IBM,137.7550,137.8100,137.7550,137.8050
IBM,137.7300,137.8300,137.7100,137.7500
IBM,137.7600,137.7600,137.7200,137.7340
IBM,137.7900,137.7900,137.7500,137.7600
IBM,137.7800,137.8100,137.7600,137.8000
IBM,137.7950,137.8200,137.7250,137.8000
IBM,137.9100,137.9200,137.7900,137.8000
IBM,137.9350,137.9400,137.9000,137.9100
IBM,137.8400,137.9500,137.8150,137.9350
IBM,137.8200,137.8800,137.8100,137.8300
IBM,137.8700,137.8750,137.8200,137.8200
IBM,137.8500,137.8750,137.8500,137.8600
IBM,137.8100,137.8600,137.8100,137.8500
IBM,137.8170,137.8170,137.7850,137.8000
IBM,137.8050,137.8130,137.7900,137.8100
IBM,137.8050,137.8200,137.7800,137.8050
IBM,137.7900,137.8100,137.7900,137.8000
IBM,137.8300,137.8300,137.7900,137.7900
IBM,137.8300,137.8500,137.8000,137.8250
IBM,137.7800,137.8300,137.7700,137.8300
IBM,137.7300,137.8050,137.7300,137.7800
IBM,137.7200,137.7550,137.7100,137.7400
IBM,137.7400,137.7500,137.6900,137.7230
IBM,137.7200,137.7520,137.7150,137.7520
IBM,137.7200,137.7600,137.7200,137.7350
IBM,137.7300,137.7900,137.7300,137.7300
IBM,137.7700,137.7700,137.7100,137.7150
IBM,137.7200,137.7900,137.7200,137.7500
IBM,137.7800,137.7800,137.7300,137.7300
IBM,137.8200,137.8200,137.7800,137.7900
IBM,137.7700,137.8500,137.7700,137.8100
IBM,137.7700,137.7900,137.7500,137.7750
IBM,137.8300,137.8400,137.7800,137.7800
IBM,137.7900,137.8350,137.7900,137.8300
IBM,137.8850,137.9000,137.7800,137.7800
IBM,137.9350,137.9500,137.8400,137.8850
IBM,137.8700,137.9800,137.8700,137.9500
IBM,137.9000,137.9100,137.8400,137.8600
IBM,137.8850,137.9100,137.8700,137.9100
IBM,137.8150,137.8800,137.8150,137.8800
IBM,137.7450,137.8270,137.7400,137.8150
IBM,137.7500,137.7700,137.7300,137.7450
IBM,137.7100,137.7600,137.7100,137.7500
IBM,137.7200,137.7350,137.6900,137.7150
IBM,137.7200,137.7500,137.7100,137.7300
IBM,137.6800,137.7100,137.6800,137.7100
IBM,137.7100,137.7200,137.6800,137.6930
IBM,137.6900,137.7000,137.6800,137.6900
IBM,137.6200,137.6900,137.6200,137.6800
IBM,137.6300,137.6400,137.6200,137.6200
IBM,137.6500,137.6750,137.6400,137.6400
IBM,137.6600,137.6900,137.6600,137.6650
IBM,137.6450,137.6700,137.6450,137.6500
IBM,137.6510,137.6600,137.6420,137.6600
IBM,137.6400,137.6700,137.6200,137.6600
IBM,137.6200,137.6350,137.6020,137.6350
IBM,137.5500,137.6200,137.5350,137.6100
IBM,137.5400,137.5600,137.5300,137.5400
IBM,137.5100,137.5600,137.5100,137.5500
IBM,137.4450,137.5000,137.4450,137.5000
IBM,137.5400,137.5500,137.4700,137.4700
IBM,137.5400,137.5600,137.5100,137.5350
IBM,137.5300,137.5600,137.5300,137.5500
IBM,137.4800,137.5300,137.4800,137.5300
IBM,137.5400,137.5550,137.5000,137.5000
IBM,137.5400,137.6000,137.5360,137.5400
IBM,137.5000,137.5500,137.4900,137.5400
IBM,137.5420,137.5700,137.5000,137.5150
IBM,137.4400,137.5640,137.4400,137.5640
IBM,137.5150,137.5300,137.4400,137.4450
IBM,137.4100,137.5100,137.4100,137.5100
IBM,137.3750,137.4050,137.3700,137.4050
IBM,137.3500,137.3900,137.3500,137.3750
IBM,137.4000,137.4000,137.3600,137.3600
IBM,137.4100,137.4300,137.3900,137.3950
IBM,137.3700,137.4400,137.3700,137.4200
IBM,137.3400,137.3800,137.3300,137.3800
IBM,137.2900,137.3500,137.2900,137.3250
IBM,137.2710,137.2900,137.2600,137.2900
IBM,137.2600,137.2850,137.2500,137.2850
IBM,137.2700,137.3200,137.2600,137.2600
IBM,137.1300,137.2900,137.1300,137.2700
IBM,137.0850,137.1300,137.0850,137.1300
IBM,137.1200,137.1200,137.0850,137.1000
IBM,137.1500,137.1500,137.1250,137.1400
IBM,137.1300,137.1500,137.1300,137.1300
IBM,137.1100,137.1700,137.1100,137.1500
IBM,137.1200,137.1300,137.1100,137.1100
IBM,137.0700,137.1200,137.0700,137.1100
IBM,137.0800,137.0950,137.0700,137.0800
IBM,137.0600,137.0800,137.0400,137.0800
IBM,137.0800,137.0800,137.0350,137.0500
IBM,137.1100,137.1400,137.0800,137.0800
IBM,137.0470,137.1100,137.0400,137.1000
IBM,137.0400,137.0600,137.0280,137.0450
IBM,136.9800,137.0750,136.9800,137.0450
IBM,136.9600,136.9700,136.9500,136.9600
IBM,137.0200,137.0200,136.9800,136.9800
IBM,137.0600,137.0800,137.0100,137.0250
IBM,137.0300,137.0900,136.9700,137.0800
IBM,137.0600,137.0900,137.0400,137.0400
IBM,137.0200,137.0700,137.0200,137.0700
IBM,136.9900,137.0200,136.9700,137.0150
IBM,137.0400,137.0400,136.9800,136.9800
IBM,137.1000,137.1000,137.0500,137.0500
IBM,137.1400,137.1600,137.1000,137.1000
IBM,137.1700,137.1700,137.1200,137.1600
IBM,137.1880,137.1880,137.1600,137.1600
IBM,137.1400,137.1850,137.1400,137.1800
IBM,137.1400,137.1600,137.1100,137.1400
IBM,137.1800,137.1800,137.1500,137.1600
IBM,137.2500,137.2500,137.1600,137.1600
IBM,137.1850,137.2500,137.1700,137.2500
IBM,137.1800,137.2200,137.1600,137.1700
IBM,137.1900,137.2000,137.1750,137.1850
IBM,137.2100,137.2120,137.1800,137.1800
IBM,137.2000,137.2450,137.1900,137.2400
IBM,137.2150,137.2150,137.1850,137.1850
IBM,137.3100,137.3200,137.2100,137.2250
IBM,137.3200,137.3400,137.2900,137.3100
IBM,137.2300,137.3300,137.1900,137.3000
IBM,137.3050,137.3050,137.2100,137.2200
IBM,137.2520,137.3150,137.2500,137.3050
IBM,137.2200,137.2300,137.1800,137.2250
IBM,137.1900,137.2050,137.1700,137.2050
IBM,137.2400,137.2600,137.2000,137.2000
IBM,137.2700,137.2750,137.2100,137.2400
IBM,137.3020,137.3020,137.2300,137.2600
IBM,137.3200,137.3320,137.2900,137.3050
IBM,137.3500,137.3510,137.2900,137.3200
IBM,137.2000,137.3600,137.2000,137.3400
IBM,137.1300,137.1950,137.1300,137.1900
IBM,137.0900,137.1700,137.0850,137.1600
IBM,136.9900,137.1050,136.9900,137.0950
IBM,136.9690,137.0540,136.9690,137.0000
IBM,136.9700,136.9700,136.9300,136.9700
IBM,137.0000,137.0100,136.9600,136.9900
IBM,137.0200,137.0400,137.0000,137.0150
IBM,137.0350,137.0500,137.0290,137.0300
IBM,136.9750,137.0200,136.9600,137.0000
IBM,136.8400,136.9800,136.8400,136.9500
IBM,136.8100,136.8450,136.8100,136.8450
IBM,136.7750,136.8100,136.7750,136.8100
IBM,136.7800,136.7950,136.7600,136.7750
IBM,136.7100,136.7850,136.7100,136.7800
IBM,136.6800,136.7100,136.6600,136.7100
IBM,136.7120,136.7400,136.6900,136.6900
IBM,136.6300,136.7500,136.6100,136.7130
IBM,136.6900,136.6900,136.6400,136.6400
IBM,136.7500,136.7600,136.6680,136.7100
IBM,136.7700,136.7700,136.7400,136.7400
IBM,136.8200,136.8200,136.7750,136.7900
IBM,136.8500,136.8500,136.8100,136.8400
IBM,136.7430,136.8350,136.7420,136.8350
IBM,136.7200,136.7600,136.7100,136.7300
IBM,136.7500,136.7500,136.6900,136.7200
IBM,136.7800,136.7850,136.7400,136.7400
IBM,136.7850,136.7970,136.7700,136.7800
IBM,136.6800,136.7900,136.6800,136.7900
IBM,136.6900,136.6900,136.6500,136.6600
IBM,136.6000,136.6800,136.5900,136.6750
IBM,136.6200,136.6200,136.6000,136.6100
IBM,136.6000,136.6400,136.5910,136.6200
IBM,136.5500,136.6000,136.5400,136.6000
IBM,136.5200,136.5500,136.5000,136.5500
IBM,136.4900,136.5200,136.4900,136.5050
IBM,136.4820,136.5100,136.4800,136.5000
IBM,136.4700,136.5000,136.4500,136.4900
IBM,136.5300,136.5360,136.4600,136.4600
IBM,136.5700,136.5700,136.5300,136.5300
IBM,136.5820,136.6250,136.5800,136.5800
IBM,136.6100,136.6100,136.5450,136.5950
IBM,136.6200,136.6300,136.6100,136.6100
IBM,136.5600,136.6100,136.5500,136.5900
IBM,136.6100,136.6200,136.5600,136.5800
IBM,136.6200,136.6600,136.6200,136.6200
IBM,136.6500,136.6750,136.6300,136.6500
IBM,136.6200,136.6400,136.5840,136.6400
IBM,136.6200,136.6200,136.5700,136.6100
IBM,136.6250,136.6400,136.6000,136.6380
IBM,136.6350,136.6800,136.6200,136.6300
IBM,136.5700,136.6350,136.5700,136.6350
IBM,136.5250,136.6100,136.5100,136.6100
IBM,136.5100,136.5300,136.4700,136.5300
IBM,136.5200,136.5500,136.4700,136.5150
IBM,136.5100,136.5500,136.5100,136.5380
IBM,136.4900,136.5400,136.4600,136.5200
IBM,136.4700,136.5250,136.4700,136.4970
IBM,136.5720,136.5720,136.4580,136.4580
IBM,136.4700,136.5600,136.4700,136.5550
IBM,136.5100,136.5150,136.4800,136.4800
IBM,136.5300,136.5300,136.4950,136.5300
IBM,136.6500,136.6700,136.5250,136.5400
IBM,136.6000,136.6600,136.5900,136.6400
IBM,136.6200,136.6500,136.6050,136.6200
IBM,136.5800,136.6500,136.5300,136.6400
IBM,136.6300,136.6500,136.5800,136.5800
IBM,136.6600,136.6700,136.6300,136.6700
IBM,136.7000,136.7200,136.6400,136.6400
IBM,136.6950,136.7400,136.6950,136.7350
IBM,136.7070,136.7600,136.6800,136.7000
IBM,136.8800,136.8800,136.7000,136.7150
IBM,136.9400,136.9600,136.8600,136.8600
IBM,137.0050,137.0200,136.8600,136.9170
IBM,136.9500,137.0100,136.9500,136.9900
IBM,136.9700,137.0000,136.9250,136.9500
IBM,137.0300,137.0400,136.9700,136.9700
IBM,136.9900,137.0600,136.9900,137.0100
IBM,136.9200,136.9800,136.9000,136.9800
IBM,136.8850,136.9300,136.8400,136.9150
IBM,136.7200,136.9300,136.7050,136.9250
IBM,136.7100,136.7400,136.7000,136.7400
IBM,136.7850,136.7850,136.7100,136.7200
IBM,136.7800,136.8100,136.7600,136.8000
IBM,136.7950,136.8000,136.7400,136.7950
IBM,136.8000,136.8350,136.7900,136.8000
IBM,136.8000,136.8100,136.7800,136.8000
IBM,136.8700,136.8800,136.7900,136.8000
IBM,136.8700,136.9200,136.8640,136.8800
IBM,136.7900,136.9000,136.7500,136.8850
IBM,136.8400,136.9100,136.8200,136.8300
IBM,136.7700,136.8200,136.7700,136.8100
IBM,136.7300,136.8000,136.7170,136.7800
IBM,136.7600,136.7600,136.6500,136.7300
IBM,136.6600,136.7800,136.6100,136.7630
IBM,136.6800,136.7100,136.6400,136.6600
IBM,136.6620,136.7100,136.6620,136.7100
IBM,136.5600,136.6700,136.5600,136.6700
IBM,136.6000,136.6000,136.5350,136.5350
IBM,136.6600,136.6900,136.6000,136.6270
IBM,136.4800,136.7700,136.4600,136.6800
IBM,136.5200,136.5300,136.4800,136.4800
IBM,136.4800,136.5700,136.4800,136.5500
IBM,136.5350,136.5350,136.4800,136.4900
IBM,136.4850,136.5700,136.4850,136.5350
IBM,136.4650,136.4900,136.4600,136.4700
IBM,136.5500,136.5500,136.4900,136.4900
IBM,136.4950,136.5000,136.4400,136.5000
IBM,136.3700,136.4800,136.3500,136.4600
IBM,136.4900,136.4900,136.4010,136.4010
IBM,136.5300,136.5300,136.4900,136.5000
IBM,136.4900,136.5160,136.4500,136.5160
IBM,136.4400,136.4950,136.4250,136.4800
IBM,136.4200,136.4700,136.3900,136.4500
IBM,136.3600,136.4000,136.3500,136.3900
IBM,136.3900,136.4000,136.3600,136.3700
IBM,136.3900,136.4300,136.3850,136.4200
IBM,136.3300,136.3900,136.3000,136.3600
IBM,136.3100,136.3400,136.2800,136.3200
